ALCH_FormID	ALCH_EDID	FULL	DESC	Weight	Value	DNAM_AddictionName	Keywords_Flat	Keyword_1	Keyword_2	Keyword_3	Keyword_4	Keyword_5	Keyword_6	Keyword_7	Keyword_8	Keyword_9	Keyword_10	Keyword_11	Keyword_12	Keyword_13	Keyword_14	Keyword_15	Keyword_16	Keyword_17	Keyword_18	Keyword_19	Keyword_20	Keyword_21	Keyword_22	Keyword_23	Keyword_24	Keyword_25	Keyword_26	Keyword_27	Keyword_28	Keyword_29	Keyword_30	ENIT_Value	ENIT_Flags	ENIT_Addiction_FormID	ENIT_Addiction_EDID	ENIT_Addiction_FULL	ENIT_AddictionChance	ENIT_ConsumeSound_FormID	ENIT_ConsumeSound_EDID	ENIT_ConsumeSound_FULL	ENIT_HealthCurve_FormID	ENIT_HealthCurve_EDID	ENIT_HealthCurve_FULL	ENIT_SpoiledItem_FormID	ENIT_SpoiledItem_EDID	ENIT_SpoiledItem_FULL	ENIT_IsCanned	ENIT_CannedBase_FormID	ENIT_CannedBase_EDID	ENIT_CannedBase_FULL	Refs_Flat	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	EffectCount	EffectIndex	MGEF_FormID	MGEF_EDID	MGEF_FULL	EFIT_EffectID	EFIT_Magnitude	EFIT_Area	EFIT_Duration	EFIT_Unknown	MAGG_GLOB_FormID	MAGG_GLOB_EDID	MAGG_GLOB_FULL	DURG_GLOB_FormID	DURG_GLOB_EDID	DURG_GLOB_FULL	EIES_FormID	EIES_EDID	EIES_FULL	CODG_GLOB_FormID	CODG_GLOB_EDID	CODG_GLOB_FULL	CODV_CooldownValue
0003377B	"Mentats"	"Mentats"	"+2 Intelligence and +2 Perception for 5 minutes."	"0.250000"	"30"	"all Mentats chems"	"ObjectTypeChem[000F4AE7] | AddictionKeywordMentats[00245EF4] | ChemTutorialKeyword[0037E0BC] | ChemTypeMentats[005477E1] | NoScrapReturn[0078040A] | LimitedTypeChems_Aidbox[0081800E]"	"ObjectTypeChem[000F4AE7]"	"AddictionKeywordMentats[00245EF4]"	"ChemTutorialKeyword[0037E0BC]"	"ChemTypeMentats[005477E1]"	"NoScrapReturn[0078040A]"	"LimitedTypeChems_Aidbox[0081800E]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"30"	"11011"	0004BAE2	"AbAddictionMentats"	"Mentats Addiction"	"0.100000"	000BB043	"NPCHumanEatMentats"	"NPCHumanEatMentats"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5	4	007A76AE	"GHL_SURV_Chem_Effect"	"GHL_SURV_Chem_Effect"	"5"	"0.000000"	"0"	"0"	""	007A7696	"GHL_SURV_Chem_RestoreFeral_Mag_1_Tiny"	"GHL_SURV_Chem_RestoreFeral_Mag_1_Tiny"		""	""		""	""		""	""	"0"
0003377D	"Psycho"	"Psycho"	"+15% Damage and 25 Damage Resist for 3 minutes."	"0.250000"	"30"	"all Psycho chems"	"ObjectTypeChem[000F4AE7] | AddictionKeywordPsycho[00245F07] | ChemTutorialKeyword[0037E0BC] | ChemTypePsycho[005477E6] | LimitedTypeChems_Aidbox[0081800E]"	"ObjectTypeChem[000F4AE7]"	"AddictionKeywordPsycho[00245F07]"	"ChemTutorialKeyword[0037E0BC]"	"ChemTypePsycho[005477E6]"	"LimitedTypeChems_Aidbox[0081800E]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"30"	"11011"	0004BAE3	"AbAddictionPsycho"	"Psycho Addiction"	"0.100000"	00245D01	"NPCHumanChemsPsycho"	"NPCHumanChemsPsycho"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6	0	000197D3	"SURV_AddThirst_Potion_Effect_Chem"	"Chems: Thirst"	"1"	"0.000000"	"0"	"0"	""	00019941	"SURV_Chem_AddThirstSize_2_Normal"	"SURV_Chem_AddThirstSize_2_Normal"		""	""		""	""		""	""	"0"
0003377D	"Psycho"	"Psycho"	"+15% Damage and 25 Damage Resist for 3 minutes."	"0.250000"	"30"	"all Psycho chems"	"ObjectTypeChem[000F4AE7] | AddictionKeywordPsycho[00245F07] | ChemTutorialKeyword[0037E0BC] | ChemTypePsycho[005477E6] | LimitedTypeChems_Aidbox[0081800E]"	"ObjectTypeChem[000F4AE7]"	"AddictionKeywordPsycho[00245F07]"	"ChemTutorialKeyword[0037E0BC]"	"ChemTypePsycho[005477E6]"	"LimitedTypeChems_Aidbox[0081800E]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"30"	"11011"	0004BAE3	"AbAddictionPsycho"	"Psycho Addiction"	"0.100000"	00245D01	"NPCHumanChemsPsycho"	"NPCHumanChemsPsycho"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6	1	00019923	"SURV_AddHunger_Potion_Effect"	"SURV_AddHunger_Potion_Effect"	"5"	"0.000000"	"0"	"0"	""	000311E1	"SURV_Chem_AddHungerSize_1_Normal"	"SURV_Chem_AddHungerSize_1_Normal"		""	""		""	""		""	""	"0"
0003377D	"Psycho"	"Psycho"	"+15% Damage and 25 Damage Resist for 3 minutes."	"0.250000"	"30"	"all Psycho chems"	"ObjectTypeChem[000F4AE7] | AddictionKeywordPsycho[00245F07] | ChemTutorialKeyword[0037E0BC] | ChemTypePsycho[005477E6] | LimitedTypeChems_Aidbox[0081800E]"	"ObjectTypeChem[000F4AE7]"	"AddictionKeywordPsycho[00245F07]"	"ChemTutorialKeyword[0037E0BC]"	"ChemTypePsycho[005477E6]"	"LimitedTypeChems_Aidbox[0081800E]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"30"	"11011"	0004BAE3	"AbAddictionPsycho"	"Psycho Addiction"	"0.100000"	00245D01	"NPCHumanChemsPsycho"	"NPCHumanChemsPsycho"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6	2	0024672C	"ExtraDamagePsycho"	"Psycho: Extra Damage"	"2"	"15.000000"	"0"	"180"	""		""	""	0050C205	"SURV_Chem_Dur_Short"	"SURV_Chem_Dur_Short"		""	""		""	""	"0"
0003377D	"Psycho"	"Psycho"	"+15% Damage and 25 Damage Resist for 3 minutes."	"0.250000"	"30"	"all Psycho chems"	"ObjectTypeChem[000F4AE7] | AddictionKeywordPsycho[00245F07] | ChemTutorialKeyword[0037E0BC] | ChemTypePsycho[005477E6] | LimitedTypeChems_Aidbox[0081800E]"	"ObjectTypeChem[000F4AE7]"	"AddictionKeywordPsycho[00245F07]"	"ChemTutorialKeyword[0037E0BC]"	"ChemTypePsycho[005477E6]"	"LimitedTypeChems_Aidbox[0081800E]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"30"	"11011"	0004BAE3	"AbAddictionPsycho"	"Psycho Addiction"	"0.100000"	00245D01	"NPCHumanChemsPsycho"	"NPCHumanChemsPsycho"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6	3	0024672E	"FortifyDamageResistPsycho"	"Psycho: Fortify Damage Resistance"	"3"	"25.000000"	"0"	"180"	""		""	""	0050C205	"SURV_Chem_Dur_Short"	"SURV_Chem_Dur_Short"		""	""		""	""	"0"
0003377D	"Psycho"	"Psycho"	"+15% Damage and 25 Damage Resist for 3 minutes."	"0.250000"	"30"	"all Psycho chems"	"ObjectTypeChem[000F4AE7] | AddictionKeywordPsycho[00245F07] | ChemTutorialKeyword[0037E0BC] | ChemTypePsycho[005477E6] | LimitedTypeChems_Aidbox[0081800E]"	"ObjectTypeChem[000F4AE7]"	"AddictionKeywordPsycho[00245F07]"	"ChemTutorialKeyword[0037E0BC]"	"ChemTypePsycho[005477E6]"	"LimitedTypeChems_Aidbox[0081800E]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"30"	"11011"	0004BAE3	"AbAddictionPsycho"	"Psycho Addiction"	"0.100000"	00245D01	"NPCHumanChemsPsycho"	"NPCHumanChemsPsycho"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6	4	00245EFB	"AddictionOddsPsycho"	"Chance Addiction Psycho"	"4"	"25.000000"	"0"	"0"	""		""	""		""	""		""	""		""	""	"0"
0003377D	"Psycho"	"Psycho"	"+15% Damage and 25 Damage Resist for 3 minutes."	"0.250000"	"30"	"all Psycho chems"	"ObjectTypeChem[000F4AE7] | AddictionKeywordPsycho[00245F07] | ChemTutorialKeyword[0037E0BC] | ChemTypePsycho[005477E6] | LimitedTypeChems_Aidbox[0081800E]"	"ObjectTypeChem[000F4AE7]"	"AddictionKeywordPsycho[00245F07]"	"ChemTutorialKeyword[0037E0BC]"	"ChemTypePsycho[005477E6]"	"LimitedTypeChems_Aidbox[0081800E]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"30"	"11011"	0004BAE3	"AbAddictionPsycho"	"Psycho Addiction"	"0.100000"	00245D01	"NPCHumanChemsPsycho"	"NPCHumanChemsPsycho"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6	5	007A76AE	"GHL_SURV_Chem_Effect"	"GHL_SURV_Chem_Effect"	"6"	"0.000000"	"0"	"0"	""	007A7697	"GHL_SURV_Chem_RestoreFeral_Mag_4_Large"	"GHL_SURV_Chem_RestoreFeral_Mag_4_Large"		""	""		""	""		""	""	"0"
000366B9	"InstaMash"	"InstaMash"	""	"0.500000"	"9"	""	"ObjectTypeFood[00055ECC] | MealTypePackaged[0013485D] | IngredientTypeVegetable[002944CE] | FoodTypeInstamash[00452EC5]"	"ObjectTypeFood[00055ECC]"	"MealTypePackaged[0013485D]"	"IngredientTypeVegetable[002944CE]"	"FoodTypeInstamash[00452EC5]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9"	"11011"		""	""	"0.000000"	000B9B61	"NPCHumanEatGeneric"	"NPCHumanEatGeneric"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"2"	"0.000000"	"0"	"0"	""	002DBF8C	"SURV_Food_RadiationDamage_Mag_1_Low"	"SURV_Food_RadiationDamage_Mag_1_Low"		""	""		""	""		""	""	"0"
000366B9	"InstaMash"	"InstaMash"	""	"0.500000"	"9"	""	"ObjectTypeFood[00055ECC] | MealTypePackaged[0013485D] | IngredientTypeVegetable[002944CE] | FoodTypeInstamash[00452EC5]"	"ObjectTypeFood[00055ECC]"	"MealTypePackaged[0013485D]"	"IngredientTypeVegetable[002944CE]"	"FoodTypeInstamash[00452EC5]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9"	"11011"		""	""	"0.000000"	000B9B61	"NPCHumanEatGeneric"	"NPCHumanEatGeneric"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	1	00026874	"SURV_Food_Effect"	"SURV_Food_Effect"	"3"	"2700.000000"	"0"	"0"	""	002DBF7F	"SURV_Food_RestoreHunger_Mag_3_Medium_Improved"	"SURV_Food_RestoreHunger_Mag_3_Medium_Improved"		""	""		""	""		""	""	"0"
000366B9	"InstaMash"	"InstaMash"	""	"0.500000"	"9"	""	"ObjectTypeFood[00055ECC] | MealTypePackaged[0013485D] | IngredientTypeVegetable[002944CE] | FoodTypeInstamash[00452EC5]"	"ObjectTypeFood[00055ECC]"	"MealTypePackaged[0013485D]"	"IngredientTypeVegetable[002944CE]"	"FoodTypeInstamash[00452EC5]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9"	"11011"		""	""	"0.000000"	000B9B61	"NPCHumanEatGeneric"	"NPCHumanEatGeneric"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	2	0000397E	"RestoreHealthFood"	"Restore Health"	"1"	"0.000000"	"0"	"25"	""	002DB4F8	"SURV_Food_Heal_Mag_3_Medium"	"SURV_Food_Heal_Mag_3_Medium"	002DB4F2	"SURV_Food_Heal_Dur_Standard"	"SURV_Food_Heal_Dur_Standard"		""	""		""	""	"0"
000366BA	"SalisburySteak"	"Salisbury Steak"	""	"0.500000"	"13"	""	"ObjectTypeFood[00055ECC] | MealTypePackaged[0013485D] | IngredientTypeMeat[0013486B] | MealTypeSteak[0044D4B9]"	"ObjectTypeFood[00055ECC]"	"MealTypePackaged[0013485D]"	"IngredientTypeMeat[0013486B]"	"MealTypeSteak[0044D4B9]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13"	"11011"		""	""	"0.000000"	000BB044	"NPCHumanEatChewy"	"NPCHumanEatChewy"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"2"	"0.000000"	"0"	"0"	""	002DBF8C	"SURV_Food_RadiationDamage_Mag_1_Low"	"SURV_Food_RadiationDamage_Mag_1_Low"		""	""		""	""		""	""	"0"
000366BA	"SalisburySteak"	"Salisbury Steak"	""	"0.500000"	"13"	""	"ObjectTypeFood[00055ECC] | MealTypePackaged[0013485D] | IngredientTypeMeat[0013486B] | MealTypeSteak[0044D4B9]"	"ObjectTypeFood[00055ECC]"	"MealTypePackaged[0013485D]"	"IngredientTypeMeat[0013486B]"	"MealTypeSteak[0044D4B9]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13"	"11011"		""	""	"0.000000"	000BB044	"NPCHumanEatChewy"	"NPCHumanEatChewy"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	1	00026874	"SURV_Food_Effect"	"SURV_Food_Effect"	"3"	"0.000000"	"0"	"0"	""	002DBF81	"SURV_Food_RestoreHunger_Mag_4_Large_Improved"	"SURV_Food_RestoreHunger_Mag_4_Large_Improved"		""	""		""	""		""	""	"0"
000366BA	"SalisburySteak"	"Salisbury Steak"	""	"0.500000"	"13"	""	"ObjectTypeFood[00055ECC] | MealTypePackaged[0013485D] | IngredientTypeMeat[0013486B] | MealTypeSteak[0044D4B9]"	"ObjectTypeFood[00055ECC]"	"MealTypePackaged[0013485D]"	"IngredientTypeMeat[0013486B]"	"MealTypeSteak[0044D4B9]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13"	"11011"		""	""	"0.000000"	000BB044	"NPCHumanEatChewy"	"NPCHumanEatChewy"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	2	0000397E	"RestoreHealthFood"	"Restore Health"	"1"	"0.000000"	"0"	"25"	""	002DB628	"SURV_Food_Heal_Mag_3_Medium_Improved"	"SURV_Food_Heal_Mag_3_Medium_Improved"	002DB4F2	"SURV_Food_Heal_Dur_Standard"	"SURV_Food_Heal_Dur_Standard"		""	""		""	""	"0"
000366BB	"SquirrelMeatTasty"	"Squirrel On A Stick"	""	"0.250000"	"15"	""	"ObjectTypeFood[00055ECC] | MealTypeTasty[00110725] | IngredientTypeMeat[0013486B] | MealTypeCooked[0013486C] | ObjectTypeCanSpoilDUPLICATE000[00572648]"	"ObjectTypeFood[00055ECC]"	"MealTypeTasty[00110725]"	"IngredientTypeMeat[0013486B]"	"MealTypeCooked[0013486C]"	"ObjectTypeCanSpoilDUPLICATE000[00572648]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"15"	"11011"		""	""	"0.000000"	000BB044	"NPCHumanEatChewy"	"NPCHumanEatChewy"	0052B5BF	"CT_FoodHealth_TastyMeat"	"CT_FoodHealth_TastyMeat"	0037E133	"SpoiledFood_Meat"	"Spoiled Meat"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"3"	"2.000000"	"0"	"0"	""	002DBF8C	"SURV_Food_RadiationDamage_Mag_1_Low"	"SURV_Food_RadiationDamage_Mag_1_Low"		""	""		""	""		""	""	"0"
000366BB	"SquirrelMeatTasty"	"Squirrel On A Stick"	""	"0.250000"	"15"	""	"ObjectTypeFood[00055ECC] | MealTypeTasty[00110725] | IngredientTypeMeat[0013486B] | MealTypeCooked[0013486C] | ObjectTypeCanSpoilDUPLICATE000[00572648]"	"ObjectTypeFood[00055ECC]"	"MealTypeTasty[00110725]"	"IngredientTypeMeat[0013486B]"	"MealTypeCooked[0013486C]"	"ObjectTypeCanSpoilDUPLICATE000[00572648]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"15"	"11011"		""	""	"0.000000"	000BB044	"NPCHumanEatChewy"	"NPCHumanEatChewy"	0052B5BF	"CT_FoodHealth_TastyMeat"	"CT_FoodHealth_TastyMeat"	0037E133	"SpoiledFood_Meat"	"Spoiled Meat"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4	1	00026874	"SURV_Food_Effect"	"SURV_Food_Effect"	"4"	"0.000000"	"0"	"0"	""	002DBF7F	"SURV_Food_RestoreHunger_Mag_3_Medium_Improved"	"SURV_Food_RestoreHunger_Mag_3_Medium_Improved"		""	""		""	""		""	""	"0"
000366BB	"SquirrelMeatTasty"	"Squirrel On A Stick"	""	"0.250000"	"15"	""	"ObjectTypeFood[00055ECC] | MealTypeTasty[00110725] | IngredientTypeMeat[0013486B] | MealTypeCooked[0013486C] | ObjectTypeCanSpoilDUPLICATE000[00572648]"	"ObjectTypeFood[00055ECC]"	"MealTypeTasty[00110725]"	"IngredientTypeMeat[0013486B]"	"MealTypeCooked[0013486C]"	"ObjectTypeCanSpoilDUPLICATE000[00572648]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"15"	"11011"		""	""	"0.000000"	000BB044	"NPCHumanEatChewy"	"NPCHumanEatChewy"	0052B5BF	"CT_FoodHealth_TastyMeat"	"CT_FoodHealth_TastyMeat"	0037E133	"SpoiledFood_Meat"	"Spoiled Meat"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4	2	0000397E	"RestoreHealthFood"	"Restore Health"	"1"	"0.000000"	"0"	"25"	""	002DBBEB	"SURV_Food_Heal_Mag_4_Large_Improved"	"SURV_Food_Heal_Mag_4_Large_Improved"	002DB4F2	"SURV_Food_Heal_Dur_Standard"	"SURV_Food_Heal_Dur_Standard"		""	""		""	""	"0"
000366BB	"SquirrelMeatTasty"	"Squirrel On A Stick"	""	"0.250000"	"15"	""	"ObjectTypeFood[00055ECC] | MealTypeTasty[00110725] | IngredientTypeMeat[0013486B] | MealTypeCooked[0013486C] | ObjectTypeCanSpoilDUPLICATE000[00572648]"	"ObjectTypeFood[00055ECC]"	"MealTypeTasty[00110725]"	"IngredientTypeMeat[0013486B]"	"MealTypeCooked[0013486C]"	"ObjectTypeCanSpoilDUPLICATE000[00572648]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"15"	"11011"		""	""	"0.000000"	000BB044	"NPCHumanEatChewy"	"NPCHumanEatChewy"	0052B5BF	"CT_FoodHealth_TastyMeat"	"CT_FoodHealth_TastyMeat"	0037E133	"SpoiledFood_Meat"	"Spoiled Meat"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4	3	0015072F	"FortifyAgilityFood"	"Fortify Agility Food"	"2"	"3.000000"	"0"	"3600"	""	002DBF97	"SURV_Food_Effect_SPECIAL_Mag_3_High"	"SURV_Food_Effect_SPECIAL_Mag_3_High"	002DBF93	"SURV_Food_Effect_Any_Dur_2_Medium"	"SURV_Food_Effect_Any_Dur_2_Medium"		""	""		""	""	"0"
000366BC	"SquirrelMeat"	"Squirrel Bits"	""	"0.250000"	"4"	""	"ObjectTypeFood[00055ECC] | MealTypeRaw[00134858] | IngredientTypeMeat[0013486B] | ObjectTypeCanSpoilDUPLICATE000[00572648]"	"ObjectTypeFood[00055ECC]"	"MealTypeRaw[00134858]"	"IngredientTypeMeat[0013486B]"	"ObjectTypeCanSpoilDUPLICATE000[00572648]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4"	"11"		""	""	"0.000000"	000BB044	"NPCHumanEatChewy"	"NPCHumanEatChewy"	0052B5BD	"CT_FoodHealth_RawMeat"	"CT_FoodHealth_RawMeat"	0037E133	"SpoiledFood_Meat"	"Spoiled Meat"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"0"	"10.000000"	"0"	"0"	""	002DBF8E	"SURV_Food_RadiationDamage_Mag_3_High"	"SURV_Food_RadiationDamage_Mag_3_High"		""	""		""	""		""	""	"0"
000366BC	"SquirrelMeat"	"Squirrel Bits"	""	"0.250000"	"4"	""	"ObjectTypeFood[00055ECC] | MealTypeRaw[00134858] | IngredientTypeMeat[0013486B] | ObjectTypeCanSpoilDUPLICATE000[00572648]"	"ObjectTypeFood[00055ECC]"	"MealTypeRaw[00134858]"	"IngredientTypeMeat[0013486B]"	"ObjectTypeCanSpoilDUPLICATE000[00572648]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4"	"11"		""	""	"0.000000"	000BB044	"NPCHumanEatChewy"	"NPCHumanEatChewy"	0052B5BD	"CT_FoodHealth_RawMeat"	"CT_FoodHealth_RawMeat"	0037E133	"SpoiledFood_Meat"	"Spoiled Meat"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	1	0009A41B	"SURV_DiseaseVector_Food_Effect"	"SURV_DiseaseVector_Food_Effect"	"0"	"15.000000"	"0"	"0"	""	002DBF87	"SURV_Food_DiseaseChance_Mag_3_High"	"SURV_Food_DiseaseChance_Mag_3_High"		""	""		""	""		""	""	"0"
000366BC	"SquirrelMeat"	"Squirrel Bits"	""	"0.250000"	"4"	""	"ObjectTypeFood[00055ECC] | MealTypeRaw[00134858] | IngredientTypeMeat[0013486B] | ObjectTypeCanSpoilDUPLICATE000[00572648]"	"ObjectTypeFood[00055ECC]"	"MealTypeRaw[00134858]"	"IngredientTypeMeat[0013486B]"	"ObjectTypeCanSpoilDUPLICATE000[00572648]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4"	"11"		""	""	"0.000000"	000BB044	"NPCHumanEatChewy"	"NPCHumanEatChewy"	0052B5BD	"CT_FoodHealth_RawMeat"	"CT_FoodHealth_RawMeat"	0037E133	"SpoiledFood_Meat"	"Spoiled Meat"	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	2	00026874	"SURV_Food_Effect"	"SURV_Food_Effect"	"0"	"0.000000"	"0"	"0"	""	002DBF7C	"SURV_Food_RestoreHunger_Mag_2_Small"	"SURV_Food_RestoreHunger_Mag_2_Small"		""	""		""	""		""	""	"0"
000366BD	"YumYumDeviledEggs"	"Yum Yum Deviled Eggs"	""	"0.500000"	"13"	""	"ObjectTypeFood[00055ECC] | IngredientTypeEgg[00134859] | MealTypePackaged[0013485D] | IngredientTypeMeat[0013486B]"	"ObjectTypeFood[00055ECC]"	"IngredientTypeEgg[00134859]"	"MealTypePackaged[0013485D]"	"IngredientTypeMeat[0013486B]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13"	"11011"		""	""	"0.000000"	000BB044	"NPCHumanEatChewy"	"NPCHumanEatChewy"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	0	00024056	"DamageRadiationEating"	"Eating: Radiation Damage"	"2"	"0.000000"	"0"	"0"	""	002DBF8C	"SURV_Food_RadiationDamage_Mag_1_Low"	"SURV_Food_RadiationDamage_Mag_1_Low"		""	""		""	""		""	""	"0"
000366BD	"YumYumDeviledEggs"	"Yum Yum Deviled Eggs"	""	"0.500000"	"13"	""	"ObjectTypeFood[00055ECC] | IngredientTypeEgg[00134859] | MealTypePackaged[0013485D] | IngredientTypeMeat[0013486B]"	"ObjectTypeFood[00055ECC]"	"IngredientTypeEgg[00134859]"	"MealTypePackaged[0013485D]"	"IngredientTypeMeat[0013486B]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13"	"11011"		""	""	"0.000000"	000BB044	"NPCHumanEatChewy"	"NPCHumanEatChewy"		""	""		""	""	"False"		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3	1	00026874	"SURV_Food_Effect"	"SURV_Food_Effect"	"3"	"0.000000"	"0"	"0"	""	002DBF7F	"SURV_Food_RestoreHunger_Mag_3_Medium_Improved"	"SURV_Food_RestoreHunger_Mag_3_Medium_Improved"		""	""		""	""		""	""	"0"
