ARMO_FormID	ARMO_EDID	ARMO_FULL	OBTE_Count	CombinationIndex	OBTF_EditorOnly	Combination_FULL	OBTS_IncludeCount	OBTS_PropertyCount	OBTS_LevelMin	OBTS_LevelMax	OBTS_Default	IncludeIndex	Include_Mod	Include_AttachPointIndex	Include_Optional	Include_DontUseAll
0004B933	Armor_Metal_ArmLeft	Metal Left Arm	7	5		Medium Epic	5	0	0	0	False	1	modcol_armor_Metal_Arm_Size_B_Materials [OMOD:00184023]	0	False	True
0004B933	Armor_Metal_ArmLeft	Metal Left Arm	7	5		Medium Epic	5	0	0	0	False	2	modcol_armor_Metal_Linings_Arm [OMOD:0019409D]	0	False	True
0004B933	Armor_Metal_ArmLeft	Metal Left Arm	7	5		Medium Epic	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
0004B933	Armor_Metal_ArmLeft	Metal Left Arm	7	5		Medium Epic	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
0004B933	Armor_Metal_ArmLeft	Metal Left Arm	7	6		Heavy Epic	5	0	0	0	False	0	mod_armor_Metal_Arm_Size_C "Heavy Armor" [OMOD:0018401A]	0	False	True
0004B933	Armor_Metal_ArmLeft	Metal Left Arm	7	6		Heavy Epic	5	0	0	0	False	1	modcol_armor_Metal_Arm_Size_C_Materials [OMOD:00184026]	0	False	True
0004B933	Armor_Metal_ArmLeft	Metal Left Arm	7	6		Heavy Epic	5	0	0	0	False	2	modcol_armor_Metal_Linings_Arm [OMOD:0019409D]	0	False	True
0004B933	Armor_Metal_ArmLeft	Metal Left Arm	7	6		Heavy Epic	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
0004B933	Armor_Metal_ArmLeft	Metal Left Arm	7	6		Heavy Epic	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	0		Default	5	0	0	0	True	0	mod_armor_Metal_Arm_Size_A "Light Armor" [OMOD:0018401C]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	0		Default	5	0	0	0	True	1	mod_armor_Metal_Arm_Material_0 "Standard" [OMOD:0018402D]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	0		Default	5	0	0	0	True	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	0		Default	5	0	0	0	True	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	0		Default	5	0	0	0	True	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	1		Light	5	0	0	0	False	0	mod_armor_Metal_Arm_Size_A "Light Armor" [OMOD:0018401C]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	1		Light	5	0	0	0	False	1	mod_armor_Metal_Arm_Material_0 "Standard" [OMOD:0018402D]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	1		Light	5	0	0	0	False	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	1		Light	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	1		Light	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	2		Light Epic	5	0	0	0	False	0	mod_armor_Metal_Arm_Size_A "Light Armor" [OMOD:0018401C]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	2		Light Epic	5	0	0	0	False	1	modcol_armor_Metal_Arm_Size_A_Materials [OMOD:0018400C]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	2		Light Epic	5	0	0	0	False	2	modcol_armor_Metal_Linings_Arm [OMOD:0019409D]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	2		Light Epic	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	2		Light Epic	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	3		Medium	5	0	0	0	False	0	mod_armor_Metal_Arm_Size_B "Medium Armor" [OMOD:0018401B]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	3		Medium	5	0	0	0	False	1	mod_armor_Metal_Arm_Material_0 "Standard" [OMOD:0018402D]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	3		Medium	5	0	0	0	False	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	3		Medium	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	3		Medium	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	4		Medium Epic	5	0	0	0	False	0	mod_armor_Metal_Arm_Size_B "Medium Armor" [OMOD:0018401B]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	4		Medium Epic	5	0	0	0	False	1	modcol_armor_Metal_Arm_Size_B_Materials [OMOD:00184023]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	4		Medium Epic	5	0	0	0	False	2	modcol_armor_Metal_Linings_Arm [OMOD:0019409D]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	4		Medium Epic	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	4		Medium Epic	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	5		Heavy	5	0	0	0	False	0	mod_armor_Metal_Arm_Size_C "Heavy Armor" [OMOD:0018401A]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	5		Heavy	5	0	0	0	False	1	mod_armor_Metal_Arm_Material_0 "Standard" [OMOD:0018402D]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	5		Heavy	5	0	0	0	False	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	5		Heavy	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	5		Heavy	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	6		Heavy Epic	5	0	0	0	False	0	mod_armor_Metal_Arm_Size_C "Heavy Armor" [OMOD:0018401A]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	6		Heavy Epic	5	0	0	0	False	1	modcol_armor_Metal_Arm_Size_C_Materials [OMOD:00184026]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	6		Heavy Epic	5	0	0	0	False	2	modcol_armor_Metal_Linings_Arm [OMOD:0019409D]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	6		Heavy Epic	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C1	Armor_Metal_ArmRight	Metal Right Arm	7	6		Heavy Epic	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	0		Default	5	0	0	0	True	0	mod_armor_Metal_Leg_Size_A "Light Armor" [OMOD:00184013]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	0		Default	5	0	0	0	True	1	mod_armor_Metal_Leg_Material_0 "Standard" [OMOD:00184019]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	0		Default	5	0	0	0	True	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	0		Default	5	0	0	0	True	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	0		Default	5	0	0	0	True	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	1		Light	5	0	0	0	False	0	mod_armor_Metal_Leg_Size_A "Light Armor" [OMOD:00184013]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	1		Light	5	0	0	0	False	1	mod_armor_Metal_Leg_Material_0 "Standard" [OMOD:00184019]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	1		Light	5	0	0	0	False	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	1		Light	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	1		Light	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	2		Medium	5	0	0	0	False	0	mod_armor_Metal_Leg_Size_B "Medium Armor" [OMOD:00184012]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	2		Medium	5	0	0	0	False	1	mod_armor_Metal_Leg_Material_0 "Standard" [OMOD:00184019]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	2		Medium	5	0	0	0	False	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	2		Medium	5	0	0	0	False	3	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	2		Medium	5	0	0	0	False	4	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	3		Heavy	5	0	0	0	False	0	mod_armor_Metal_Leg_Size_C "Heavy Armor" [OMOD:00184011]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	3		Heavy	5	0	0	0	False	1	mod_armor_Metal_Leg_Material_0 "Standard" [OMOD:00184019]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	3		Heavy	5	0	0	0	False	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	3		Heavy	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	3		Heavy	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	4		Light Epic	5	0	0	0	False	0	mod_armor_Metal_Leg_Size_A "Light Armor" [OMOD:00184013]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	4		Light Epic	5	0	0	0	False	1	modcol_armor_Metal_Leg_Size_A_Materials [OMOD:0018400D]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	4		Light Epic	5	0	0	0	False	2	modcol_armor_Metal_Linings_Leg [OMOD:0019409E]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	4		Light Epic	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	4		Light Epic	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	5		Medium Epic	5	0	0	0	False	0	mod_armor_Metal_Leg_Size_B "Medium Armor" [OMOD:00184012]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	5		Medium Epic	5	0	0	0	False	1	modcol_armor_Metal_Leg_Size_B_Materials [OMOD:00184024]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	5		Medium Epic	5	0	0	0	False	2	modcol_armor_Metal_Linings_Leg [OMOD:0019409E]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	5		Medium Epic	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	5		Medium Epic	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	6		Heavy Epic	5	0	0	0	False	0	mod_armor_Metal_Leg_Size_C "Heavy Armor" [OMOD:00184011]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	6		Heavy Epic	5	0	0	0	False	1	modcol_armor_Metal_Leg_Size_C_Materials [OMOD:00184027]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	6		Heavy Epic	5	0	0	0	False	2	modcol_armor_Metal_Linings_Leg [OMOD:0019409E]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	6		Heavy Epic	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C2	Armor_Metal_LegLeft	Metal Left Leg	7	6		Heavy Epic	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	0		Default	5	0	0	0	True	0	mod_armor_Metal_Leg_Size_A "Light Armor" [OMOD:00184013]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	0		Default	5	0	0	0	True	1	mod_armor_Metal_Leg_Material_0 "Standard" [OMOD:00184019]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	0		Default	5	0	0	0	True	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	0		Default	5	0	0	0	True	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	0		Default	5	0	0	0	True	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	1		Light	5	0	0	0	False	0	mod_armor_Metal_Leg_Size_A "Light Armor" [OMOD:00184013]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	1		Light	5	0	0	0	False	1	mod_armor_Metal_Leg_Material_0 "Standard" [OMOD:00184019]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	1		Light	5	0	0	0	False	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	1		Light	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	1		Light	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	2		Light Epic	5	0	0	0	False	0	mod_armor_Metal_Leg_Size_A "Light Armor" [OMOD:00184013]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	2		Light Epic	5	0	0	0	False	1	modcol_armor_Metal_Leg_Size_A_Materials [OMOD:0018400D]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	2		Light Epic	5	0	0	0	False	2	modcol_armor_Metal_Linings_Leg [OMOD:0019409E]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	2		Light Epic	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	2		Light Epic	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	3		Medium	5	0	0	0	False	0	mod_armor_Metal_Leg_Size_B "Medium Armor" [OMOD:00184012]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	3		Medium	5	0	0	0	False	1	mod_armor_Metal_Leg_Material_0 "Standard" [OMOD:00184019]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	3		Medium	5	0	0	0	False	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	3		Medium	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	3		Medium	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	4		Medium Epic	5	0	0	0	False	0	mod_armor_Metal_Leg_Size_B "Medium Armor" [OMOD:00184012]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	4		Medium Epic	5	0	0	0	False	1	modcol_armor_Metal_Leg_Size_B_Materials [OMOD:00184024]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	4		Medium Epic	5	0	0	0	False	2	modcol_armor_Metal_Linings_Leg [OMOD:0019409E]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	4		Medium Epic	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	4		Medium Epic	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	5		Heavy	5	0	0	0	False	0	mod_armor_Metal_Leg_Size_C "Heavy Armor" [OMOD:00184011]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	5		Heavy	5	0	0	0	False	1	mod_armor_Metal_Leg_Material_0 "Standard" [OMOD:00184019]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	5		Heavy	5	0	0	0	False	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	5		Heavy	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	5		Heavy	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	6		Heavy Epic	5	0	0	0	False	0	mod_armor_Metal_Leg_Size_C "Heavy Armor" [OMOD:00184011]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	6		Heavy Epic	5	0	0	0	False	1	modcol_armor_Metal_Leg_Size_C_Materials [OMOD:00184027]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	6		Heavy Epic	5	0	0	0	False	2	modcol_armor_Metal_Linings_Leg [OMOD:0019409E]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	6		Heavy Epic	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C3	Armor_Metal_LegRight	Metal Right Leg	7	6		Heavy Epic	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	0		Default	5	0	0	0	True	0	mod_armor_Metal_Torso_Size_A "Light Armor" [OMOD:00184009]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	0		Default	5	0	0	0	True	1	mod_armor_Metal_Torso_Material_0 "Standard" [OMOD:00184022]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	0		Default	5	0	0	0	True	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	0		Default	5	0	0	0	True	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	0		Default	5	0	0	0	True	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	1		Light	5	0	0	0	False	0	mod_armor_Metal_Torso_Size_A "Light Armor" [OMOD:00184009]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	1		Light	5	0	0	0	False	1	mod_armor_Metal_Torso_Material_0 "Standard" [OMOD:00184022]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	1		Light	5	0	0	0	False	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	1		Light	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	1		Light	5	0	0	0	False	4	mod_Armor_Material_Paint_Null "No Paint" [OMOD:003CF472]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	2		Medium	5	0	0	0	False	0	mod_armor_Metal_Torso_Size_B "Medium Armor" [OMOD:0018400A]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	2		Medium	5	0	0	0	False	1	mod_armor_Metal_Torso_Material_0 "Standard" [OMOD:00184022]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	2		Medium	5	0	0	0	False	2	mod_armor_Lining_Null "No Misc" [OMOD:0018E59C]	0	False	True
000536C4	Armor_Metal_Torso	Metal Chest Piece	10	2		Medium	5	0	0	0	False	3	mod_armor_Metal_ScrapType [OMOD:00437031]	0	False	True
