QuestFormID	QuestEDID	AllyGuess	TopicOrder	TopicFormID	TopicEDID	TopicPrompt	InfoOrder	InfoFormID	InfoEDID	ResponseIndex	ResponseText	PlayerPrompt	ScriptNotes	Edits	Speaker	InfoFlags	Conditions	LinkTo	PrevInfo	Links	Scripts
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			5	0059319F		0						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=0059319F::INFO ; DNAM=00572C10:ALLY_Astronaut_SharedInfo_LetsChat_08_NoHeadaches:INFO ; GNAM=00572C3D:GREETS__RADIANT_InProgress---ALLY_Astronaut:INFO ; TSCE=0059E15E:COMP_Scene_Astronaut_Chat_Romance:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			5	0059319F		1						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=0059319F::INFO ; DNAM=00572C10:ALLY_Astronaut_SharedInfo_LetsChat_08_NoHeadaches:INFO ; GNAM=00572C3D:GREETS__RADIANT_InProgress---ALLY_Astronaut:INFO ; TSCE=0059E15E:COMP_Scene_Astronaut_Chat_Romance:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			5	0059319F		2						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=0059319F::INFO ; DNAM=00572C10:ALLY_Astronaut_SharedInfo_LetsChat_08_NoHeadaches:INFO ; GNAM=00572C3D:GREETS__RADIANT_InProgress---ALLY_Astronaut:INFO ; TSCE=0059E15E:COMP_Scene_Astronaut_Chat_Romance:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			6	0056DD2F		0	There's something potentially interesting coming up on the scanner...					Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=0056DD2F::INFO ; GNAM=0056BF5E:GREETS__RADIANT_QuestAvailable---ALLY_Astronaut:INFO ; TSCE=00553B1D:COMP_Astronaut_Scene_RadiantQuests:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			7	0056DD30		0	Hey! You're back! So... something popped up on the scanner. Got time to look into it?					Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=0056DD30::INFO ; GNAM=0056BF5E:GREETS__RADIANT_QuestAvailable---ALLY_Astronaut:INFO ; TSCE=00553B1D:COMP_Astronaut_Scene_RadiantQuests:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			8	005620FE		0	I think you're going to be interested in this. Got a second?					Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=005620FE::INFO ; GNAM=0056BF5E:GREETS__RADIANT_QuestAvailable---ALLY_Astronaut:INFO ; TSCE=00553B1D:COMP_Astronaut_Scene_RadiantQuests:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			9	005620FC		0	I'm glad the scanner keeps us focused. Sometimes it's easy to get lost in this world, you know? Anyway... check this out.					Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=005620FC::INFO ; GNAM=0056BF5E:GREETS__RADIANT_QuestAvailable---ALLY_Astronaut:INFO ; TSCE=00553B1D:COMP_Astronaut_Scene_RadiantQuests:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			10	00572C57		0						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C57::INFO ; DNAM=0056F6C4:COMP_Astronaut_Quest_Camp_Shared_Greet_QuestAvailable_Late:INFO ; GNAM=0056BF5E:GREETS__RADIANT_QuestAvailable---ALLY_Astronaut:INFO ; TSCE=00553B1D:COMP_Astronaut_Scene_RadiantQuests:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			10	00572C57		1						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C57::INFO ; DNAM=0056F6C4:COMP_Astronaut_Quest_Camp_Shared_Greet_QuestAvailable_Late:INFO ; GNAM=0056BF5E:GREETS__RADIANT_QuestAvailable---ALLY_Astronaut:INFO ; TSCE=00553B1D:COMP_Astronaut_Scene_RadiantQuests:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			10	00572C57		2						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C57::INFO ; DNAM=0056F6C4:COMP_Astronaut_Quest_Camp_Shared_Greet_QuestAvailable_Late:INFO ; GNAM=0056BF5E:GREETS__RADIANT_QuestAvailable---ALLY_Astronaut:INFO ; TSCE=00553B1D:COMP_Astronaut_Scene_RadiantQuests:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			11	00572C6B		0						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6B::INFO ; DNAM=00572C30:COMP_Astronaut_Quest_Camp_Shared_QuestDone_03_MakesMeSmile:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			11	00572C6B		1						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6B::INFO ; DNAM=00572C30:COMP_Astronaut_Quest_Camp_Shared_QuestDone_03_MakesMeSmile:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			11	00572C6B		2						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6B::INFO ; DNAM=00572C30:COMP_Astronaut_Quest_Camp_Shared_QuestDone_03_MakesMeSmile:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			12	00572C6E		0						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6E::INFO ; DNAM=00572C33:COMP_Astronaut_Quest_Camp_Shared_QuestDone_06_Unstoppables:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			12	00572C6E		1						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6E::INFO ; DNAM=00572C33:COMP_Astronaut_Quest_Camp_Shared_QuestDone_06_Unstoppables:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			12	00572C6E		2						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6E::INFO ; DNAM=00572C33:COMP_Astronaut_Quest_Camp_Shared_QuestDone_06_Unstoppables:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			13	00572C6D		0						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6D::INFO ; DNAM=00572C32:COMP_Astronaut_Quest_Camp_Shared_QuestDone_05_Teamwork:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			13	00572C6D		1						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6D::INFO ; DNAM=00572C32:COMP_Astronaut_Quest_Camp_Shared_QuestDone_05_Teamwork:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			13	00572C6D		2						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6D::INFO ; DNAM=00572C32:COMP_Astronaut_Quest_Camp_Shared_QuestDone_05_Teamwork:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			14	00572C6A		0						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6A::INFO ; DNAM=00572C2F:COMP_Astronaut_Quest_Camp_Shared_QuestDone_02:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			14	00572C6A		1						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6A::INFO ; DNAM=00572C2F:COMP_Astronaut_Quest_Camp_Shared_QuestDone_02:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			14	00572C6A		2						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6A::INFO ; DNAM=00572C2F:COMP_Astronaut_Quest_Camp_Shared_QuestDone_02:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			15	00572C6C		0						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6C::INFO ; DNAM=00572C31:COMP_Astronaut_Quest_Camp_Shared_QuestDone_04_EverImpressive:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			15	00572C6C		1						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6C::INFO ; DNAM=00572C31:COMP_Astronaut_Quest_Camp_Shared_QuestDone_04_EverImpressive:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			15	00572C6C		2						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C6C::INFO ; DNAM=00572C31:COMP_Astronaut_Quest_Camp_Shared_QuestDone_04_EverImpressive:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			16	0056D410		0	I always know I can count on you. Even when I barely have a solid lead on something, you seem to figure it out.					Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=0056D410::INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			17	0056D411		0	You know, just when I think I need to worry about sending you off to wherever... you return, safe and sound.					Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=0056D411::INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			18	00572C69		0	I'm glad I can still pick up useful stuff with this scanner for you. It makes me happy to be able to help.					Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=00572C69::INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			19	0056D40E		0	Nice work. I think I've got an interesting ping on something... but I need to triangulate it to confirm. Should have something for you tomorrow.					Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=0056D40E::INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			20	0059317E		0						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=0059317E::INFO ; DNAM=00585351:ALLY_Astronaut_SharedInfo_THANKS_01_SugarBombs:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			20	0059317E		1						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=0059317E::INFO ; DNAM=00585351:ALLY_Astronaut_SharedInfo_THANKS_01_SugarBombs:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			20	0059317E		2						Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=0059317E::INFO ; DNAM=00585351:ALLY_Astronaut_SharedInfo_THANKS_01_SugarBombs:INFO ; GNAM=005620FF:GREETS__RADIANT_QuestTurnIn---ALLY_Astronaut:INFO	COMP_PlayerReturnToQuestGiverInfo
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			21	005A20AE		0	We're been through so much, haven't we?		Let's chat			Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=005A20AE::INFO ; DNAM=005894A0:ALLY_Astronaut_SharedInfo_LetsChat_00_BeenThroughMuch:INFO ; GNAM=0058949F:GREETS__RADIANT_QuestUnavailable---ALLY_Astronaut:INFO ; TSCE=0059E15E:COMP_Scene_Astronaut_Chat_Romance:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			22	005931AB		0						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=005931AB::INFO ; DNAM=0058F2C1:ALLY_Astronaut_SharedInfo_LetsChat_01_NormalConvo:INFO ; GNAM=0058949F:GREETS__RADIANT_QuestUnavailable---ALLY_Astronaut:INFO ; TSCE=0059E15E:COMP_Scene_Astronaut_Chat_Romance:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			22	005931AB		1						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=005931AB::INFO ; DNAM=0058F2C1:ALLY_Astronaut_SharedInfo_LetsChat_01_NormalConvo:INFO ; GNAM=0058949F:GREETS__RADIANT_QuestUnavailable---ALLY_Astronaut:INFO ; TSCE=0059E15E:COMP_Scene_Astronaut_Chat_Romance:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			22	005931AB		2						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=005931AB::INFO ; DNAM=0058F2C1:ALLY_Astronaut_SharedInfo_LetsChat_01_NormalConvo:INFO ; GNAM=0058949F:GREETS__RADIANT_QuestUnavailable---ALLY_Astronaut:INFO ; TSCE=0059E15E:COMP_Scene_Astronaut_Chat_Romance:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			23	005931AC		0						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=005931AC::INFO ; DNAM=0058F2C0:ALLY_Astronaut_SharedInfo_LetsChat_02_OnMind:INFO ; GNAM=0058949F:GREETS__RADIANT_QuestUnavailable---ALLY_Astronaut:INFO ; TSCE=0059E15E:COMP_Scene_Astronaut_Chat_Romance:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			23	005931AC		1						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=005931AC::INFO ; DNAM=0058F2C0:ALLY_Astronaut_SharedInfo_LetsChat_02_OnMind:INFO ; GNAM=0058949F:GREETS__RADIANT_QuestUnavailable---ALLY_Astronaut:INFO ; TSCE=0059E15E:COMP_Scene_Astronaut_Chat_Romance:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			23	005931AC		2						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=005931AC::INFO ; DNAM=0058F2C0:ALLY_Astronaut_SharedInfo_LetsChat_02_OnMind:INFO ; GNAM=0058949F:GREETS__RADIANT_QuestUnavailable---ALLY_Astronaut:INFO ; TSCE=0059E15E:COMP_Scene_Astronaut_Chat_Romance:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			24	005931AD		0						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=005931AD::INFO ; DNAM=00572C12:ALLY_Astronaut_SharedInfo_LetsChat_03_Unstoppables:INFO ; GNAM=0058949F:GREETS__RADIANT_QuestUnavailable---ALLY_Astronaut:INFO ; TSCE=0059E15E:COMP_Scene_Astronaut_Chat_Romance:SCEN	
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	0	0054EB44			24	005931AD		1						Start Scene on End ; Requires Player Activation ; Unknown 16 ; Reset Hours ; Unknown				Topic=0054EB44::DIAL ; FormID=005931AD::INFO ; DNAM=00572C12:ALLY_Astronaut_SharedInfo_LetsChat_03_Unstoppables:INFO ; GNAM=0058949F:GREETS__RADIANT_QuestUnavailable---ALLY_Astronaut:INFO ; TSCE=0059E15E:COMP_Scene_Astronaut_Chat_Romance:SCEN	
